/home/thanos/opencv_ws/info/cup_positive_64.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_26.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_211.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_207.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_43.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_31.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_112.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_151.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_134.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_108.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_97.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_13.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_6.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_126.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_47.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_121.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_100.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_132.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_1.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_173.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_103.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_80.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_163.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_135.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_55.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_190.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_60.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_35.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_2.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_124.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_58.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_149.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_54.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_4.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_77.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_102.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_27.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_118.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_213.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_44.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_74.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_73.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_215.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_69.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_34.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_91.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_191.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_29.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_53.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_210.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_193.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_170.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_99.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_30.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_218.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_12.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_45.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_71.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_197.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_143.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_145.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_72.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_158.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_3.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_204.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_10.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_107.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_133.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_75.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_140.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_160.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_111.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_123.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_70.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_8.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_209.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_92.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_46.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_196.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_200.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_17.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_28.png 1 0 0 50 50
/home/thanos/opencv_ws/info/cup_positive_15.png 1 0 0 50 50
